Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,UserLanguage,Q1,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q3_1,Q3_2,Q3_3,Q4,Q5,Q7,Q7_13_TEXT,Q9,Q9_ELAB,Q10_NL,Q10_NL_2_TEXT,Q10_BE,Q10_BE_2_TEXT,Q10_OTHER,Q10_OTHER_2_TEXT,Q10_ELAB,Q11_NL,Q11_NL_2_TEXT,Q11_BE,Q11_BE_2_TEXT,Q11_OTHER,Q11_OTHER_2_TEXT,Q11_ELAB,Q12_CanonSize,Q12_CanonSize_5_TEXT,Q12_A_CanonOral,Q13,Q14,Q14_ELAB,Q15,Q15_ELAB,Q12_B_CanonMultiple,Q12_B_ELAB,Q16,Q16_EX_1,Q16_EX_2,Q16_EX_3,Q16_ELAB,Q17,Q17_EX_1,Q17_EX_2,Q17_EX_3,Q17_ELAB,QPERS_GENDER,QPERS_BIRTH_COUNTRY,QPERS_LANG,QPERS_EDU,QPERS_LING_JOB,QPERS_READING,Q53,Q55,QPERS_IDEAS,QPERS_ORIGIN,QPERS_COMPLAIN,QPERS_AGE,Q10,Q11,Q9num,Q9numopp,Q10num,Q10numopp,Q11num,Q11numopp,Q7binary,Q13dialoog,Q13educatief,Q13elitair,Q13ouderwets,Q13reflectie,Q13fundament,Q13anders
100,780,TRUE,2022-06-18 06:05:03,R_1NDHnLg3N7zpg5m,NL,"Ik ben zestien of ouder, besef dat mijn gegevens opgeslagen worden ten behoeve van wetenschappelijk onderzoek en ga hiermee akkoord",Guido Gezelle,Herman de Coninck,Louis Paul Boon,Willem Elschot,Hugo Claus,NA,NA,NA,NA,NA,geen idee,NA,NA,Hugo Claus,Het verdriet van België,televisie en radio,NA,"...de Nederlandstalige literaire klassieken behandelen, met verplichte leeslijst","net als bij een kind leren eten: je kan pas zeggen dat je het niet lust/ dat het niets voor jou is, als je het hebt geprobeerd : )",NA,NA,"Ja, voor alle onderwijsrichtingen (BSO, TSO, KSO, ASO)",NA,NA,NA,proeven van... is zinvol voor elke jongere.,NA,NA,"Ja, maar alleen voor leerlingen van ...... (meerdere onderwijsvormen mogelijk)",ASO en TSO en KSO,NA,NA,BSO is mogelijks minder relevant,Geen vastgesteld aantal werken,NA,Eens,"...een fundament van een collectief cultureel geheugen,...een educatief instrument",Helemaal eens,"uiteraard, een canon moet een weerspiegeling zijn van de samenleving",Helemaal eens,idem vorige: een weerspiegeling van de samenleving,Neutraal,"voor mij kunner er meerdere naast elkaar bestaan, maar ik blijf fan van eenvoud: één lijst",Helemaal eens,NA,NA,NA,NA,Neutraal,NA,NA,NA,NA,Vrouw,België,Nederlands,Hoger onderwijs (universitair),...niet met taal bezig,20,NA,NA,podcast!,via de radio,NA,45,"Ja, voor alle onderwijsrichtingen","Ja, maar alleen voor leerlingen van ...",2,0,2,0,1,1,Analoog,0,een educatief instrument,0,0,0,een fundament van een collectief cultureel geheugen,0
100,2557,TRUE,2022-06-18 06:39:33,R_1owfBJFEsXFWXCa,NL,"Ik ben zestien of ouder, besef dat mijn gegevens opgeslagen worden ten behoeve van wetenschappelijk onderzoek en ga hiermee akkoord",Bezonken Rood - Jeroen Brouwers,Menuet - Louis Paul Boon,De koele minnaar - Hugo Claus,Villa des Roses - Willem Elschot,De filosofie van de heuvel - Ilja Leonard Pfeijffer,Tongkat - Peter Verhelst,De geschiedenis van mijn seksualiteit - Tobi Lakmaker,Mijn lieve gunsteling - Marieke Lucas Rijneveld,De hemel is altijd paars - Sholek Rezazadeh,Wij zijn licht - Gerda Blees,Menuet - Louis Paul Boon,Van de koele meren des doods - Frederik van Eeden,Verzameld werk - Willem Elschot,Jeroen Brouwers,Bezonken rood,"een klassieke tekst in de oorspronkelijke (boek)vorm,televisie en radio,anders:",app Goodreads,"...de Nederlandstalige literaire klassieken behandelen, met verplichte leeslijst","Ik vind het belangrijk dat leerlingen vertrouwd worden met literaire klassiekers. Het aanreiken van een leeslijst is daar onderdeel van, maar er moet ook ruimte zijn om nieuwe, andere werken aan de leeslijst toe te voegen. Ik vind ook dat klassiekers zich niet mogen beperken tot het werk van overleden auteurs. Ok hedendaagse schrijvers behoren tot het Nederlandstalige canon. Ook vrouwen en schrijvers met migratie-achtergrond moeten hierin een plaats krijgen. Een meer hedendaagse, diverse aanpak zal leerlingen meer aanspreken en meer betrekken bij literatuur.",NA,NA,"Ja, voor alle onderwijsrichtingen (BSO, TSO, KSO, ASO)",NA,NA,NA,NA,NA,NA,"Ja, voor alle onderwijsrichtingen (BSO, TSO, KSO, ASO)",NA,NA,NA,NA,Geen vastgesteld aantal werken,NA,Helemaal eens,"...een inspiratiebron,...een fundament van een collectief cultureel geheugen,...een aanzet tot reflectie en een bron voor debat,...een aanzet tot dialoog over literatuur en literatuurbeleving,...een educatief instrument",Helemaal eens,"Absoluut noodzakelijk! Dit vereist een hedendaagse invulling van het canon (niet enkel overleden auteurs). Ook vrouwelijke, genderdiverse en schrijvers met een migratie-achtergrond (Annelies Verbeke, Marieke Lucas Rijneveld, Lize Spit, Tobi Lakmaker, Kader Abdollah, Sholek Rezazadeh, Lisette Ma Neza ...) zijn belangrijk in (het onderwijs over) onze literaire cultuur.",Helemaal eens,"Absoluut! Het canon is aan vernieuwing toe, geen ouderwets mannenclubje. Zie mijn toelichting bij de vorige vraag. Ook spoken word poetry (bv Lisette Ma Neza)",Beetje oneens,"Waarom opsplitsen? Beter één ruime, onbeperkte lijst met daarin diversificatie voor verschillende doelgroepen.",Eens,Congo - David Van Reybrouck,Bezonken rood - Jeroen Brouwers,NA,Ben weinig vertrouwd met Nederlandstalige teksten uit voormalige koloniale gebieden. Maar literatuur over ons koloniale verleden (zoals het werk van David Van Reubrouck) vind ik heel waardevol. Ook romans die zich afspelen in dit verleden (zoals bijvoorbeeld Bezonken rood),Eens,Het verhaal van slimme Krol en hoe hij aan de dood ontsnapte - Gerda Den Dooven,Pjotr - Jan Terlouw,Vos en Haas - Sylvia van den Heede,NA,Vrouw,België,Nederlands,Hoger onderwijs (universitair),...niet met taal bezig,45,NA,NA,NA,Via de nieuwsbrief van Lang zullen we lezen,NA,42,"Ja, voor alle onderwijsrichtingen","Ja, voor alle onderwijsrichtingen",2,0,2,0,2,0,Analoog,een aanzet tot dialoog over literatuur en literatuurbeleving,een educatief instrument,0,0,een aanzet tot reflectie en een bron voor debat,een fundament van een collectief cultureel geheugen,0
100,2027,TRUE,2022-06-18 07:33:28,R_z0atHvmjpt6hkC5,NL,"Ik ben zestien of ouder, besef dat mijn gegevens opgeslagen worden ten behoeve van wetenschappelijk onderzoek en ga hiermee akkoord",Louis Paul Boon,Timmermans,Hugo Claus,Drs P,Jeroen Olyslaegers,Herman De Coninck,Wannes Van De Velde,Paul Van Ostayen,Tom Lanoye,Gerard Reve,Vergeten straat,Stijn Streuvels,NA,NA,NA,"een klassieke tekst in de oorspronkelijke (boek)vorm,televisie en radio,een film- of theaterbewerking",NA,"...de Nederlandstalige literaire klassieken behandelen, met verplichte leeslijst",NA,NA,NA,"Ja, voor alle onderwijsrichtingen (BSO, TSO, KSO, ASO)",NA,NA,NA,NA,NA,NA,"Ja, voor alle onderwijsrichtingen (BSO, TSO, KSO, ASO)",NA,NA,NA,NA,Geen vastgesteld aantal werken,NA,Helemaal eens,"...een inspiratiebron,...een fundament van een collectief cultureel geheugen,...een aanzet tot reflectie en een bron voor debat,...een aanzet tot dialoog over literatuur en literatuurbeleving,...een educatief instrument",Helemaal eens,NA,Eens,NA,Helemaal eens,NA,Neutraal,NA,NA,NA,NA,Helemaal eens,NA,NA,NA,NA,Vrouw,België,Nederlands,Hoger onderwijs (universitair),...wél met taal bezig,30,Ja,Ja,NA,NA,NA,68,"Ja, voor alle onderwijsrichtingen","Ja, voor alle onderwijsrichtingen",2,0,2,0,2,0,Analoog,een aanzet tot dialoog over literatuur en literatuurbeleving,een educatief instrument,0,0,een aanzet tot reflectie en een bron voor debat,een fundament van een collectief cultureel geheugen,0
100,1487,TRUE,2022-06-18 07:38:01,R_2xYt8tYpx3Whc23,NL,"Ik ben zestien of ouder, besef dat mijn gegevens opgeslagen worden ten behoeve van wetenschappelijk onderzoek en ga hiermee akkoord",Hermine de Graaf,Nicolien Mizee,Manon Uphoff,Frederik Bordewijk,Annie MG Schmidt,Willem Elsschot,Carry van Bruggen,Frederik van Eeden,Kees van Kooten,Gerrit Krol,Hermine de Graaf,NA,NA,Hermine de Graaf,NA,"een gedigitaliseerde versie van een klassieke tekst (bijv. via de websites DBNL of Delpher),een klassieke tekst in herspelde, hertaalde of verstripte versie,anders:",over gelezen in de krant,"...de Nederlandstalige literaire klassieken behandelen, zonder verplichte leeslijst","Toentertijd, met 4 talen in het pakket, moest ik 60 boeken lezen, zelfs voor mij als boekenwurm bedierf dat het plezier in lezen voor jaren. Leren om de structuren en (spannings)opbouw van een boek te zien vind ik wel erg nuttig.","Ja, voor alle onderwijsrichtingen (mavo/vmbo, havo, vwo)",NA,NA,NA,NA,NA,"Fragmenten, verfilmd, ook goed, als er maar een ingang is om de nieuwsgierigheid aan te moedigen en men het kent","Ja, voor alle onderwijsrichtingen (mavo/vmbo, havo, vwo)",NA,NA,NA,NA,NA,NA,100 werken,NA,Eens,"...een inspiratiebron,...een fundament van een collectief cultureel geheugen,...een aanzet tot reflectie en een bron voor debat,...een aanzet tot dialoog over literatuur en literatuurbeleving,...een educatief instrument",Helemaal eens,"En moet verschillende (sub)culturen representeren: niet-westers, queer, gehandicapt etc etc",Helemaal eens,NA,Helemaal eens,NA,Helemaal eens,Antjie Krog,NA,NA,Heb hier erg weinig kennis van,Helemaal eens,Annie MG Schmidt,Paul Biegel,Tonke Dragt,NA,Vrouw,Nederland,Nederlands,Hoger onderwijs (universitair),...niet met taal bezig,7,NA,NA,NA,twitter (@fixdit),NA,55,"Ja, voor alle onderwijsrichtingen","Ja, voor alle onderwijsrichtingen",1,1,2,0,2,0,Digitaal,een aanzet tot dialoog over literatuur en literatuurbeleving,een educatief instrument,0,0,een aanzet tot reflectie en een bron voor debat,een fundament van een collectief cultureel geheugen,0
100,2742,TRUE,2022-06-18 07:57:50,R_UgNsc4UnpJhAAwx,NL,"Ik ben zestien of ouder, besef dat mijn gegevens opgeslagen worden ten behoeve van wetenschappelijk onderzoek en ga hiermee akkoord",Vergeten Straat - L.P. Boon,Kaas - W. Elsschot,Het Diner - H. Koch,Music Hall - P. Van Ostaijen,Tantes - C. Buysse,Max Havelaar - Multatuli,Pallieter - F. Timmermans,Gedichten - H. de Coninck,Klinkaart - P. Van Aken,Kroeglopen - S. Carmiggelt,De Vlasschaard - S. Streuvels,Eline Vere - L. Couperus,De Boer die sterft - K. Van de Woestijne,W. Elsschot,Vergeten Straat,een klassieke tekst in de oorspronkelijke (boek)vorm,NA,"...de Nederlandstalige literaire klassieken behandelen, zonder verplichte leeslijst","Je moet de jeugd motiveren, smaak doen krijgen door stukken klassikaal te lezen of voor te lezen. Dwang werkt averechts.",NA,NA,"Ja, voor alle onderwijsrichtingen (BSO, TSO, KSO, ASO)",NA,NA,NA,Het hoort tot ons cultureel erfgoed,NA,NA,Nee,NA,NA,NA,Het voornaamste is dat ze een goed boek lezen en er lol of een schoonheidservaring bij hebben.,Geen vastgesteld aantal werken,NA,Helemaal eens,"...een inspiratiebron,...een fundament van een collectief cultureel geheugen,...een aanzet tot reflectie en een bron voor debat",Helemaal oneens,Heeft niks met een goed boek te maken.,Helemaal oneens,"Een goed boek, een kunstwerk dus, is belangrijk. Dat is toch ook zo met andere kunstvormen.",Beetje eens,NA,Helemaal oneens,NA,NA,NA,Dat zijn normen die niks met de literatuur op zich hebben te maken.,Helemaal eens,Vlaamse Sprookjes - (verz. werk),NA,NA,Dat helpt zeker om de smaak van het lezen te pakken te krijgen.,Man,België,Nederlands,Hoger onderwijs (niet universitair),...wél met taal bezig,60,Nee,Ja,In de lessen Nederlands moet meer tijd in lezen/voorlezen gestoken worden i.p.v. grammatica en spelling.,VRT Radioprogramma,Een canon is deels gebetonneerd. Een aantal boeken zullen verdwijnen maar ook terug komen en er zullen nieuwe ontdekt worden.,69,"Ja, voor alle onderwijsrichtingen",Nee,1,1,2,0,0,2,Analoog,0,0,0,0,een aanzet tot reflectie en een bron voor debat,een fundament van een collectief cultureel geheugen,0
100,904,TRUE,2022-06-18 11:59:09,R_3kAqMkMYomaQqzu,NL,"Ik ben zestien of ouder, besef dat mijn gegevens opgeslagen worden ten behoeve van wetenschappelijk onderzoek en ga hiermee akkoord",Max Havelaar en Woutertje Pieterse,Elschot - alles,Nescio - alles,Bordewijk -alles,Charlotte Mutsaers - Rachels rokje,Jan Hanlo - alles,Theo Thijssen - Kees de jongen,Paul van Ostaijen,De Avonden,Nooit meer slapen,Werken minder dan 25 jaar mogen geen klassiekers heten,NA,NA,NA,NA,een klassieke tekst in de oorspronkelijke (boek)vorm,NA,"...de Nederlandstalige literaire klassieken behandelen, met verplichte leeslijst",NA,NA,NA,NA,NA,"Ja, voor alle onderwijsrichtingen",NA,En vanaf he5 basisonderwijs.,NA,NA,NA,NA,"Ja, voor alle onderwijsrichtingen",NA,NA,Geen vastgesteld aantal werken,NA,Helemaal oneens,...een fundament van een collectief cultureel geheugen,Helemaal oneens,NA,Helemaal oneens,NA,Helemaal oneens,NA,Helemaal oneens,NA,NA,NA,"Een literaire canon hoort te bestaan uit de beste literaire werken. Het literaire werk is het enige criterium dat hoort te tellen. Bestaat de canon straks geheel uit vrouwen, uit schrijvers van overzeese gebieden of wat dan ook? Mijn zegen heeft het. Maar literaire criteria behoren niet gemengd te worden met criteria uit volstrekt andere domeinen.",Neutraal,NA,NA,NA,Zie vorige toelichting.,Man,Nederland,Nederlands,Hoger onderwijs (universitair),...niet met taal bezig,15,NA,NA,NA,NA,NA,61,"Ja, voor alle onderwijsrichtingen","Ja, voor alle onderwijsrichtingen",2,0,2,0,2,0,Analoog,0,0,0,0,0,een fundament van een collectief cultureel geheugen,0
100,1020,TRUE,2022-06-18 13:02:47,R_BqTTGBg6QzyW9ih,NL,"Ik ben zestien of ouder, besef dat mijn gegevens opgeslagen worden ten behoeve van wetenschappelijk onderzoek en ga hiermee akkoord",Van den vos Reynaerde,Anna Bijns,Moriaen,Walewein,"Multatuli, Max Havelaar","Louis Paul Boon, Kapellekensbaan","Niña Weijers, De consequenties","Anne Frank, Het achterhuis",P.C. Hooft,Beatrijs,Moriaen,Roman der Lorreinen,Roman van Limborch,Anna Bijns,Van den vos Reynaerde,"een klassieke tekst in de oorspronkelijke (boek)vorm,een klassieke tekst in herspelde, hertaalde of verstripte versie,een werk met een literatuurhistorisch onderwerp, zoals een biografie",NA,"...de Nederlandstalige literaire klassieken behandelen, zonder verplichte leeslijst",Klassikaal lezen lijkt me wel leuk maar een verplichte leeslijst lijkt me averechts te werken,NA,NA,"Ja, voor alle onderwijsrichtingen (BSO, TSO, KSO, ASO)",NA,NA,NA,"Maar aangepast aan het niveau (kan ook een kort verhaal zijn, of een eenvoudig gedicht)",NA,NA,"Ja, voor alle onderwijsrichtingen (BSO, TSO, KSO, ASO)",NA,NA,NA,"Ja, maar dat kan heel elementair zijn",100 werken,NA,Helemaal eens,"...een inspiratiebron,Anders:",Helemaal eens,Een literaire canon moet in de eerste plaats een uitnodiging zijn en daarom moeten er voor iedereen genoeg herkenningspunten en identificatiemogelijkheden in zitten.,Helemaal eens,NA,Helemaal eens,"De canon is een abstract begrip: het gaat om de werken die mensen kennen, waarop gereageerd wordt etc. Een literaire canon kun je niet vastleggen, maar lijstjes die dat wel proberen te doen kunnen voor debat en diversiteit zorgen.",Helemaal eens,Wij slaven van Suriname,NA,NA,NA,Helemaal eens,Annie M.G. Schmidt,Anne Frank,Harry Potter,NA,Man,Nederland,Nederlands,Hoger onderwijs (universitair),...wél met taal bezig,50,Ja,Ja,NA,NA,De vraag over de thuistaal is nogal beperkend (één huistaal?),54,"Ja, voor alle onderwijsrichtingen","Ja, voor alle onderwijsrichtingen",1,1,2,0,2,0,Analoog,0,0,0,0,0,0,anders...
100,660,TRUE,2022-06-19 03:23:26,R_2S8hlvvB70gwYNx,NL,"Ik ben zestien of ouder, besef dat mijn gegevens opgeslagen worden ten behoeve van wetenschappelijk onderzoek en ga hiermee akkoord",Vanden Vos Reynaerde,Max Havelaar,Het Dwaallicht (Elsschot),Bezonken Rood (Brouwers),Oeroeg (Hella Haasse),Langs de Wegen (Streuvels),NA,NA,NA,NA,Bezonken Rood (Brouwers),Alles van Hugo Claus,NA,Hugo Claus,Vanden Vos Reynaerde,het onderwijs (bijv. het vak Nederlands in het voortgezet/secundair onderwijs),NA,"...de Nederlandstalige literaire klassieken behandelen, zonder verplichte leeslijst",Kennis van de Nederlandstalige literaire klassieken is een must in het literatuuronderwijs. Je kan maar de hedendaagse literatuur waarderen en proeven als je weet hebt van wat eraan voorafging. Bovendien is enige kennis van ons literaire erfgoed ook noodzakelijk.,NA,NA,Nee,NA,NA,NA,"Graag een goede mix. Maar Nederlandstalige klassiekers moeten er echt wel bij, al waren het er maar een paar.",NA,NA,"Ja, maar alleen voor leerlingen van ...... (meerdere onderwijsvormen mogelijk)","ASO, KSO en misschien ook TSO",NA,NA,"Als zij het niet meekrijgen weet niemand over zoveel jaar nog wie Hugo Claus was, en dat kunnen we toch niet laten gebeuren?",50 werken,NA,Beetje eens,"...een inspiratiebron,...een fundament van een collectief cultureel geheugen,...een aanzet tot reflectie en een bron voor debat,...een aanzet tot dialoog over literatuur en literatuurbeleving,...een educatief instrument",Beetje eens,Het is momenteel nog een beetje te veel een mannenzaakje..,Beetje eens,NA,Eens,NA,Neutraal,NA,NA,NA,NA,Oneens,NA,NA,NA,Dan liever een aparte canon voor jeugdliteratuur.,Man,België,Nederlands,Hoger onderwijs (universitair),...wél met taal bezig,10,Ja,Ja,"Canonfestival, lezingen rond bepaalde werken in de canon en hoe ze scholieren vandaag kunnen aanspreken.",Ik volg de KANTL op Facebook,Leuk initiatief! Ik ben leerkracht Nederlands en besteed heeel veel aandacht aan de canon. De website is daarbij zeer handig.,44,Nee,"Ja, maar alleen voor leerlingen van ...",1,1,0,2,1,1,Analoog,een aanzet tot dialoog over literatuur en literatuurbeleving,een educatief instrument,0,0,een aanzet tot reflectie en een bron voor debat,een fundament van een collectief cultureel geheugen,0
100,1940,TRUE,2022-06-19 03:25:01,R_2DSQXoI4LAnUPti,NL,"Ik ben zestien of ouder, besef dat mijn gegevens opgeslagen worden ten behoeve van wetenschappelijk onderzoek en ga hiermee akkoord",Bredero Spaanschen Brabander,Elsschot Kaas,Multatuli Max Havelaar,Constantijn Huygens Trijntje Cornelis,Joost van den Vondel Lucifer,Pieter  Corneliszoon Hooft Liederen,Gerbrand Adriaenszoon Bredero Liederen,Constantijn Huygens Gedichten,Willem Ogier Seven Hooftsonden,Reynaert de Vos,Willem Ogier,Michiel de Swaen De Gecoonde Laers,Jan vander Noot,Eduard Douwes Dekker,Reynaert de Vos,"een klassieke tekst in de oorspronkelijke (boek)vorm,een gedigitaliseerde versie van een klassieke tekst (bijv. via de websites DBNL of Delpher),websites als literatuurgeschiedenis.org; literairecanon.be",NA,"...de Nederlandstalige literaire klassieken behandelen, zonder verplichte leeslijst",Het is zeer belangrijk om  de klassieke auteurs in het  onderwijs te behandelen om leerlingen historisch inzicht te bezorgen ook in de literatuur van vandaag. Geen verplichte leeslijt om  de leraars de kans te geven een tekst  te doceren waar ze affiniteit mee hebben en die ze dus met  overtuiging en enthousiasme zullen behandelen,NA,NA,"Ja, voor alle onderwijsrichtingen (BSO, TSO, KSO, ASO)",NA,NA,NA,Mits de juiste aanpak moet  het  mogelijk zijn om leerlingen van alle richtingen te laten kennismaken met klassiekers,NA,NA,"Ja, voor alle onderwijsrichtingen (BSO, TSO, KSO, ASO)",NA,NA,NA,Literatuurgeschiedenis is essentieel om  inzicht te krijgen in de eigen cultuur.,Geen vastgesteld aantal werken,NA,Helemaal eens,"...ouderwets en niet meer van deze tijd,...elitair en niet inclusief",Oneens,"Als men al een canon nodig vindt, dan moet  die  kijken naar  de literaire kwaliteit, dat  moet  los staan van gender",Oneens,"Als men al een canon nodig vindt, dan moet  die  kijken naar  de literaire kwaliteit, dat  moet  los staan van culturele achtergronden",Helemaal eens,Je kunst best elke lezer zijn eigen canon laten samenstellen,Helemaal oneens,NA,NA,NA,"Dit zijn al  een heel  reeks normen voor  een canon die niets met het  literaire te maken hebben maar  alles met  politiek, ideologie  en modestromingen. Je kunt allerlei selecties maken van literaire werken in functie van verschillende doelstellingen, maarnem  het  da geen canon want dat  houdt  een verplichting en een waardering in.",Helemaal oneens,NA,NA,NA,Je kunt beter een aparte lijst (canon) maken van goede jeugdliteratuur.,Man,België,Nederlands,Hoger onderwijs (universitair),...wél met taal bezig,40,Ja,Ja,NA,Rechtstreeks aangeschreven,De Nederlandse literatuur is zo rijk in al zijn varianten dat  het  zonde is om  die  in een keurslijf van een canon te wurmen.,66,"Ja, voor alle onderwijsrichtingen","Ja, voor alle onderwijsrichtingen",1,1,2,0,2,0,Digitaal,0,0,elitair en niet-inclusief,ouderwets en niet meer van deze tijd,0,0,0
100,1918,TRUE,2022-06-19 04:29:31,R_20NetGiwkruZi6B,NL,"Ik ben zestien of ouder, besef dat mijn gegevens opgeslagen worden ten behoeve van wetenschappelijk onderzoek en ga hiermee akkoord","Wolff en Deken, Sara Burgerhart","Multatuli, Max Havelaar","JC de Lannoy, Aan mijn geest","Bredero, Spaanschen Brabander","Louis Couperus, Eline Vere",Hilda van Suylenburg,"Andreas Burnier, Een tevreden lach","Anne Frank, Het achterhuis","Loveling, Revolverschot",Fabriekskinderen,"Blaman, Eenzaam avontuur",Anton de Kom,"Andreas Burnier, Een tevreden lach",NA,NA,NA,NA,"...de Nederlandstalige literaire klassieken behandelen, zonder verplichte leeslijst","Problematisch aan deze vraag is het concept 'Nederlandstalige literaire klassieken'. Dat probleem speelt in de hele enquete. Hebben we het nu over een vaste set klassieken, of over een vloeiende set teksten die lezers van het Nederlands zien als belangrijke/waardevolle/mooie spannende werken? In dat laatste geval: natuurlijk aandacht aan besteden. Sowieso hoeven van mij traditioneel 'gecanoniseerde' werken ook niet per se genegeerd te worden, maar wel: in perspectief geplaatst, aangevuld met andere teksten en perspectieven.","Ja, voor alle onderwijsrichtingen (mavo/vmbo, havo, vwo)",NA,NA,NA,NA,NA,"Zie ook vorige vraag: traditionele canon hoeft niet per se overboord, maar wel aangevuld en in perspectief geplaatst. Opvatting van 'literaire klassieken' is bij voorkeur dus breed, ruimdenkend, inclusief. Maar waar ik zeker vóór ben, is dat leerlingen (op alle niveaus) meer lezen dan actuele YA-literatuur, en ook historischer erfgoed tot zich nemen.","Ja, voor alle onderwijsrichtingen (mavo/vmbo, havo, vwo)",NA,NA,NA,NA,NA,Cf vorige toelichting,Geen vastgesteld aantal werken,NA,Helemaal eens,"...een inspiratiebron,...een aanzet tot reflectie en een bron voor debat,...een aanzet tot dialoog over literatuur en literatuurbeleving",Helemaal eens,Uiteraard!!,Helemaal eens,NA,Helemaal eens,"Uiteraard, alles mag naast elkaar bestaan. Tegelijkertijd zie ik het gevaar: een clubje met eigen canon bevestigd ook de marginale positie van dat clubje. Dus we moeten ook oppassen om allerlei canons te creëren die weer onderling hierarchische relatie tot elkaar hebben.",Helemaal eens,bep vuyk,NA,NA,Hier is juist nog ontzettend veel materiaal te ontdekken!,Helemaal eens,"Annie MG Schmidt, Floddertje","Thea Beckman, Kruistocht in Spijkerbroek","Top Naeff, Schoolidyllen",NA,Vrouw,Nederland,Nederlands,Hoger onderwijs (universitair),...wél met taal bezig,50,Nee,Ja,Belangrijkste: initiatieven voor het onderwijs,ik ontving mailtje,NA,38,"Ja, voor alle onderwijsrichtingen","Ja, voor alle onderwijsrichtingen",1,1,2,0,2,0,NA,een aanzet tot dialoog over literatuur en literatuurbeleving,0,0,0,een aanzet tot reflectie en een bron voor debat,0,0
